,AD_kcal,affinity_moles,affinity_type,affinity_value,data_type,gauss1,gauss2,hydrogen,hydrophobic,kcal,name,repulsion,series
0,-16.11374,3.5e-10,nM,0.35,Kd,142.95256,2056.50283,3.93784,107.0872,-12.978937733817418,2yki,4.473,core-2016
0,-10.31541,7.6e-08,nM,76.0,Ki,101.95973,1874.41315,3.07408,57.9998,-9.771588621259074,1z95,3.4468,core-2016
0,-10.35602,4e-09,nM,4.0,Ki,131.57767,2090.35606,3.21244,66.52405,-11.526768696740188,3b68,4.97996,core-2016
0,-10.22601,1.7000000000000001e-09,nM,1.7,Ki,111.76017,1833.69922,3.55156,63.64154,-12.036831264945596,3b5r,4.32003,core-2016
0,-10.55633,5.400000000000001e-10,nM,0.54,Ki,121.74322,1665.16263,2.43179,61.17747,-12.720447323114293,3b65,3.02414,core-2016
0,-10.92886,3e-10,nM,0.3,Ki,95.3763,1580.45704,2.54718,47.32699,-13.070826954062445,3g0w,2.57867,core-2016
0,-5.46545,0.0012,uM,1200.0,Kd,68.13521,842.24621,1.17306,2.75562,-4.0090310417963755,4u4s,2.10251,core-2016
0,-4.88245,1.28e-05,uM,12.8,Kd,85.4394,935.47203,6.93263,15.17291,-6.71570157721377,1p1q,7.84139,core-2016
0,-8.78396,3.5900000000000004e-06,nM,3590.0,Ki,112.1648,1126.67138,10.28916,18.27085,-7.473519315692141,1syi,7.03203,core-2016
0,-7.19671,1.6e-07,uM,0.16,Kd,79.17964,982.07412,7.14211,20.3531,-9.32782765414287,1p1n,4.66234,core-2016
0,-8.54587,4e-09,nM,4.0,Ki,106.35653,1028.17438,10.42662,1.77036,-11.526768696740188,2al5,5.92083,core-2016
0,-3.97494,0.00044000000000000007,mM,4.4,Ki,38.30907,582.16735,3.47116,12.34573,-4.607099428890077,3g2z,2.84756,core-2016
0,-3.08282,0.00013000000000000002,mM,1.3,Ki,17.66156,479.33364,0.0,20.33451,-5.333888557685931,3g31,0.4393,core-2016
0,-7.85735,7.599999999999999e-05,uM,76.0,Ki,86.86783,1207.22563,5.54401,20.55391,-5.653875699457822,4de2,3.73271,core-2016
0,-8.31573,3e-06,uM,3.0,Ki,86.01493,1111.15112,6.15345,19.99071,-7.580543058327443,4de3,3.95979,core-2016
0,-7.81693,1.1e-06,uM,1.1,Ki,92.11707,1194.4658,5.41558,19.01887,-8.178611445421145,4de1,4.87892,core-2016
0,-5.69691,1.898e-05,uM,18.98,Ki,78.37985,913.33046,7.81321,20.934,-6.480873572286844,1vso,5.49685,core-2016
0,-7.19218,1.5e-06,uM,1.5,Ki,93.66719,1228.55399,10.90843,29.21729,-7.993728092659227,4dld,8.04545,core-2016
0,-8.29078,1.2600000000000002e-07,nM,126.0,Ki,99.98894,1164.35767,8.39572,18.08017,-9.470231120669979,3gbb,5.53491,core-2016
0,-9.67296,7.700000000000001e-09,nM,7.7,Ki,114.90283,1348.77253,11.75917,12.28676,-11.136367327370525,3fv2,6.6823,core-2016
0,-9.64581,5e-10,nM,0.5,Ki,126.49932,1410.27611,12.53381,12.19123,-12.766323799735538,3fv1,7.77616,core-2016
0,-7.74386,2.019e-05,uM,20.19,Kd,48.40687,1210.87025,2.49759,58.48065,-6.444033615193722,4mgd,2.30211,core-2016
0,-9.13084,1.1000000000000001e-08,nM,11.0,Ki,65.90515,1404.2414,2.51945,59.7541,-10.923753393288647,2qe4,2.25815,core-2016
0,-9.20294,9.200000000000001e-10,nM,0.92,Kd,53.89705,1210.36611,1.61827,59.15582,-12.402842542492325,1qkt,1.71384,core-2016
0,-9.55366,2.9e-10,nM,0.29,Ki,54.95419,1325.07939,3.17278,67.3779,-13.09103566901632,2pog,2.77903,core-2016
0,-13.75089,5e-11,pM,50.0,Kd,100.20087,1919.76176,2.78787,110.97556,-14.138894773669287,2p15,2.40918,core-2016
0,-7.65077,1.6200000000000002e-06,nM,1620.0,Ki,109.77422,1467.46385,0.35674,17.11122,-7.947851616037981,2y5h,2.31741,core-2016
0,-7.85463,8.2e-08,nM,82.0,Ki,171.57286,1832.45838,2.84496,48.79901,-9.726293422109533,1lpg,7.45437,core-2016
0,-10.98646,3.7000000000000005e-09,nM,3.7,Kd,174.85375,1800.49608,1.68498,66.48092,-11.573241571610282,2xbv,3.97707,core-2016
0,-10.69613,1.9000000000000002e-10,nM,0.19,Ki,160.82186,1888.39266,2.87087,32.58838,-13.34310063779014,1z6e,3.4603,core-2016
0,-9.68269,7e-12,pM,7.0,Ki,157.18984,1710.19501,1.43169,24.76376,-15.310894647353134,1mq6,2.93859,core-2016
0,-9.35839,9.999999999999999e-06,uM,10.0,Ki,117.8861,1339.4901,9.55917,0.0,-6.862854869668753,1nc3,6.48922,core-2016
0,-7.52432,7.5e-07,uM,0.75,Ki,123.61639,1408.46967,5.55097,8.41992,-8.406913126991011,1nc1,6.80316,core-2016
0,-9.34417,7.699999999999999e-11,pM,77.0,Ki,121.51654,1390.2359,6.89543,4.18593,-13.881509275238026,1y6r,4.63091,core-2016
0,-8.77309,5e-12,pM,5.0,Ki,117.44073,1371.39142,4.41531,7.67682,-15.511465747603038,4f2w,3.30134,core-2016
0,-8.85123,1.5e-12,pM,1.5,Ki,135.67357,1512.91134,4.72066,35.353,-16.229153936261728,4f3c,4.64608,core-2016
0,-4.18219,0.000532,mM,5.32,Kd,41.04995,572.64999,1.36514,6.28351,-4.493918659605949,1uto,0.76219,core-2016
0,-5.52837,0.000271,uM,271.0,Kd,60.21226,759.6715,3.05458,2.60194,-4.896002814476113,4abg,1.91527,core-2016
0,-5.78856,8e-06,uM,8.0,Kd,59.47761,684.11943,4.40471,2.63494,-6.9958707406071525,3gy4,2.20603,core-2016
0,-7.61366,2.6400000000000003e-07,nM,264.0,Kd,93.86451,1358.60574,6.84685,10.13882,-9.029315505018236,1k1i,3.95554,core-2016
0,-7.64687,1.1e-08,uM,0.011,Ki,100.50198,1201.68697,6.53926,11.59623,-10.923753393288647,1o3f,5.45633,core-2016
0,-9.0034,8.619999999999999e-06,uM,8.62,Kd,82.3146,1677.92132,2.52878,23.41901,-6.951375724627376,2yge,2.36882,core-2016
0,-5.3651,8.699999999999999e-07,uM,0.87,Kd,74.95266,1280.87101,2.75949,14.64837,-8.318439961940006,2fxs,3.8333,core-2016
0,-8.62953,2.0999999999999997e-07,uM,0.21,Kd,62.32509,1259.56462,1.54919,28.3367,-9.165727966343072,2iwx,1.75515,core-2016
0,-8.62061,9.000000000000001e-08,nM,90.0,Kd,74.94521,1348.78899,1.72961,25.41637,-9.670802220919883,2wer,2.85411,core-2016
0,-9.83298,3.0000000000000004e-09,nM,3.0,Kd,87.4883,1564.47117,4.18992,38.61875,-11.698255980128696,2vw5,3.40652,core-2016
0,-10.80706,7.88e-07,nM,788.0,Kd,101.26464,1295.21117,1.56392,72.27825,-8.377450954039473,4kzq,2.35925,core-2016
0,-12.00955,3.13e-07,nM,313.0,Ki,104.52582,1292.73933,1.6547,79.9007,-8.92782704352277,4kzu,2.55312,core-2016
0,-11.66932,3.9000000000000005e-08,nM,39.0,Kd,101.22341,1319.76259,2.61592,86.21811,-10.169289668145872,4j21,2.71464,core-2016
0,-10.75066,1.6e-08,nM,16.0,Kd,111.55508,1521.88695,3.0,94.99935,-10.700398628076622,4j3l,3.58974,core-2016
0,-11.38339,8e-09,nM,8.0,Kd,112.54366,1475.42021,2.95749,55.94924,-11.113583662408406,3kr8,3.08701,core-2016
0,-6.85678,0.0006929999999999999,uM,693.0,Kd,78.05838,907.48099,4.8267,28.28525,-4.336317861085402,2ymd,3.83889,core-2016
0,-7.56865,4.79e-07,nM,479.0,Kd,87.45124,1116.115,0.55379,40.18076,-8.674188039287108,2wnc,2.02497,core-2016
0,-10.28834,3.8e-08,nM,38.0,Ki,83.69577,1380.00176,0.98971,55.43646,-10.184773655590856,2xys,2.41776,core-2016
0,-7.02207,3.0000000000000004e-09,nM,3.0,Kd,75.83143,1031.80344,1.97183,36.88418,-11.698255980128696,2wn9,2.39437,core-2016
0,-12.96338,4.7e-12,pM,4.7,Kd,96.33509,1742.93237,0.0,96.71668,-15.548349675759392,2x00,2.02808,core-2016
0,-10.09795,7.49e-05,uM,74.9,Ki,150.38649,1768.9034,9.81155,25.67871,-5.66256650946164,3ozt,7.52174,core-2016
0,-9.50592,4.645e-06,nM,4645.0,Ki,144.00898,1935.17724,9.00034,19.36653,-7.319940606594859,3ozs,7.79538,core-2016
0,-9.27749,1.3200000000000002e-07,nM,132.0,Ki,150.91901,1787.39433,11.06656,25.8616,-9.44250053935002,3oe5,9.31935,core-2016
0,-9.56854,3.4e-08,nM,34.0,Ki,159.84412,1906.45308,11.48628,12.05515,-10.25107525668006,3oe4,10.28379,core-2016
0,-10.89231,1e-09,nM,1.0,Ki,171.98013,2169.57325,11.47957,41.88225,-12.353138765403754,3nw9,11.33527,core-2016
0,-6.0282,0.0008500000000000001,mM,8.5,Kd,89.12005,1011.21787,1.45475,20.12528,-4.214590455674875,3ao4,4.03982,core-2016
0,-9.34606,0.0014349999999999999,uM,1435.0,Kd,86.16957,1224.14759,3.72029,36.29733,-3.9024225551862264,3zt2,2.84806,core-2016
0,-7.39043,0.0005189999999999999,uM,519.0,Kd,92.68193,1384.99812,5.33854,32.79011,-4.508665938847317,3zsx,3.59375,core-2016
0,-7.6088,0.000214,uM,214.0,Kd,105.76371,1439.08547,4.71577,28.61249,-5.036767541047978,4cig,3.45697,core-2016
0,-8.02864,7.599999999999999e-06,uM,7.6,Kd,118.96073,1670.70421,4.53579,33.1027,-7.026446673391573,3zso,3.0241,core-2016
0,-7.14122,0.00019999999999999998,uM,200.0,Ki,67.82612,861.77083,9.69035,7.36023,-5.077098861403219,3n7a,5.5002,core-2016
0,-7.5313,1.4999999999999999e-05,uM,15.0,Ki,86.81205,1099.02572,9.57961,12.03979,-6.621157118725477,4ciw,6.04025,core-2016
0,-10.92615,2.2999999999999996e-06,uM,2.3,Ki,129.89022,1682.94246,10.34059,47.23877,-7.738928715420888,3n86,7.08789,core-2016
0,-9.83901,1.4e-07,uM,0.14,Ki,124.89944,1589.85493,9.47335,53.56811,-9.40742571728635,3n76,7.06368,core-2016
0,-9.67414,2.6e-08,nM,26.0,Ki,112.34222,1556.15735,9.62033,45.22791,-10.41098741908915,2xb8,7.71044,core-2016
0,-6.07265,0.00023999999999999998,uM,240.0,Kd,71.97967,833.4698,3.92682,15.46161,-4.9684169813983425,4bkt,2.8498,core-2016
0,-7.31771,2.2199999999999998e-05,uM,22.2,Kd,83.91742,1195.04107,3.90099,41.1424,-6.387460830202188,4w9c,3.31633,core-2016
0,-7.99361,9.519999999999999e-06,uM,9.52,Kd,118.53903,1633.83954,5.07208,56.54184,-6.892177174230872,4w9l,5.59419,core-2016
0,-8.15071,1.1e-06,uM,1.1,Kd,98.82616,1375.25189,4.0,36.67892,-8.178611445421145,4w9i,3.85037,core-2016
0,-7.97704,1.85e-07,uM,0.185,Kd,115.88814,1451.46577,3.9737,49.52732,-9.241284658074566,4w9h,5.00813,core-2016
0,-2.77089,9.259999999999999e-05,uM,92.6,Kd,20.36741,453.56519,0.0,26.32656,-5.5361126862636665,3nq9,0.29052,core-2016
0,-4.68294,5.8099999999999994e-06,uM,5.81,Kd,37.56477,765.81661,0.0,76.18274,-7.18653986531058,3ueu,0.64169,core-2016
0,-5.07674,1.29e-06,uM,1.29,Kd,46.69011,816.47007,0.82941,89.26483,-8.083633617230012,3uev,1.01244,core-2016
0,-4.7347,4.9e-07,uM,0.49,Kd,49.92483,868.77979,0.70311,84.42464,-8.66065371176626,3uew,1.20833,core-2016
0,-5.25229,1.2e-07,uM,0.12,Kd,55.27132,1017.76061,0.0,102.23289,-9.499314937531377,3uex,0.75309,core-2016
0,-5.2677,0.00015000000000000001,mM,1.5,Kd,55.7747,807.29892,1.53095,14.62711,-5.248586144791726,3lka,1.81481,core-2016
0,-5.12195,1.4e-06,uM,1.4,Ki,72.46246,1052.80664,2.76769,15.69127,-8.034854743352598,3ehy,4.25248,core-2016
0,-7.93994,6.7e-08,nM,67.0,Kd,125.61989,1934.32588,2.43512,57.82407,-9.8467214949848,3tsk,3.57222,core-2016
0,-5.50185,7.88e-09,nM,7.88,Kd,71.92134,1160.15604,5.47294,13.07036,-11.122592901906973,3nx7,4.94017,core-2016
0,-9.82932,2.8000000000000007e-10,nM,0.28,Ki,162.47279,2348.88651,4.02152,60.29969,-13.111953604755817,4gr0,6.72233,core-2016
0,-4.58636,0.0004,mM,4.0,Ki,38.45384,874.59572,2.12281,2.19718,-4.663913827071435,3dxg,1.51934,core-2016
0,-4.85752,0.00017199999999999998,uM,172.0,Ki,40.55705,836.89768,2.81791,2.17034,-5.167004385974004,3d6q,1.77623,core-2016
0,-5.50192,6e-06,uM,6.0,Ki,62.04911,980.68926,6.20013,2.28599,-7.16735802399566,1w4o,4.99608,core-2016
0,-6.1752,1.2e-06,uM,1.2,Ki,88.78557,1110.21707,7.83652,0.0,-8.126743963597626,1o0h,5.47979,core-2016
0,-7.51044,1.6e-08,nM,16.0,Kd,106.47554,1921.27922,6.22425,4.34788,-10.700398628076622,1u1b,4.33099,core-2016
0,-3.13245,0.001,mM,10.0,Kd,48.02108,434.90009,1.04153,17.16027,-4.117712921801251,2r58,1.00229,refined-2018
0,-4.57551,0.00101,mM,10.1,Kd,45.86394,906.5491,7.21115,0.0,-4.1117815295796785,3c2f,4.5499,refined-2018
0,-4.90054,0.001,mM,10.0,Ki,49.45446,708.90695,6.01779,10.12192,-4.117712921801251,3g2y,4.56065,refined-2018
0,-3.13634,0.001,mM,10.0,Ki,54.99922,768.05907,2.34365,31.01157,-4.117712921801251,3pce,5.70052,refined-2018
0,-3.67568,0.001,mM,10.0,Kd,24.12727,441.74111,1.38668,9.37979,-4.117712921801251,4qsu,0.71816,refined-2018
0,-4.3902,0.001,mM,10.0,Kd,32.56573,716.88781,1.46106,11.95893,-4.117712921801251,4qsv,1.15879,refined-2018
0,-3.56335,0.00087,mM,8.7,Kd,57.1674,561.81289,0.0,31.77842,-4.200727040138756,4u54,2.20815,refined-2018
0,-5.82234,0.0008500000000000001,mM,8.5,Kd,89.12005,1011.21787,1.07379,20.12528,-4.214590455674875,3ao4,4.03982,refined-2018
0,-3.43876,0.0008,mM,8.0,Kd,78.99498,617.51574,1.67039,0.0,-4.250728792739652,4cs9,2.88829,refined-2018
0,-5.99247,0.00075,mM,7.5,Kd,113.76903,1481.08181,7.62384,4.11732,-4.289200205189758,2w8w,8.93015,refined-2018
0,-4.16492,0.00075,mM,7.5,Ki,42.29731,660.09223,3.35823,8.73834,-4.289200205189758,3gv9,3.00852,refined-2018
0,-2.69557,0.0007,mM,7.0,Ki,29.10704,481.6158,0.0,17.748,-4.33032685588313,4q90,1.62941,refined-2018
0,-4.15744,0.0007,mM,7.0,Kd,47.76657,713.25655,2.21451,7.63529,-4.33032685588313,5cs3,1.43997,refined-2018
0,-3.10686,0.0006900000000000001,mM,6.9,Ki,60.0282,726.13705,5.2023,0.0,-4.338903982278326,4tim,5.97046,refined-2018
0,-5.43441,0.0069099999999999995,uM,6910.0,Kd,42.96011,654.00225,1.00898,30.08427,-2.965469720720845,5fe6,0.75537,refined-2018
0,-4.11913,0.00067,mM,6.7,Ki,54.80789,748.67528,0.96132,37.28263,-4.356437599249798,3gqz,3.38569,refined-2018
0,-3.39343,0.00068,mM,6.8,Kd,49.1682,622.07291,1.7672,1.19474,-4.347606326613276,4y3j,2.31752,refined-2018
0,-4.90489,0.0006500000000000001,mM,6.5,Kd,77.16599,974.24645,0.25847,26.59395,-4.374502618083963,4ahr,3.67899,refined-2018
0,-5.86004,0.00064,mM,6.4,Kd,72.87585,860.10664,0.0,29.84266,-4.383744663678052,4ahs,2.22941,refined-2018
0,-3.89601,0.00064,mM,6.4,Kd,52.93785,399.61316,0.43933,9.15144,-4.383744663678052,4mre,0.47141,refined-2018
0,-4.84664,0.000616,mM,6.16,Kd,37.33972,696.24899,4.42504,8.84575,-4.406528328640173,1x8d,3.04861,refined-2018
0,-4.63115,0.000613,mM,6.13,Kd,82.01407,778.37333,6.52204,0.0,-4.409438505290928,4g0z,5.52147,refined-2018
0,-7.6266,0.0006000000000000001,mM,6.0,Ki,119.45366,1670.24896,9.36548,26.00823,-4.422216076128159,1m0n,10.42289,refined-2018
0,-6.57731,0.0006000000000000001,mM,6.0,Kd,64.22559,797.12387,5.48827,12.95601,-4.422216076128159,2aac,3.24358,refined-2018
0,-5.78607,0.0006000000000000001,mM,6.0,Kd,62.37948,820.52758,10.02226,6.61587,-4.422216076128159,4aci,5.85573,refined-2018
0,-7.02765,0.0006000000000000001,mM,6.0,Kd,75.13811,1007.22305,3.47662,43.83104,-4.422216076128159,4ury,3.54162,refined-2018
0,-4.87928,0.000585,mM,5.85,Ki,53.61586,770.44483,1.44255,21.21977,-4.437308021467594,1ajp,2.06526,refined-2018
0,-6.68714,0.00059,mM,5.9,Kd,85.25624,1056.1037,1.24306,16.05277,-4.432234799356554,3ao5,2.96944,refined-2018
0,,0.00059,mM,5.9,Ki,,,,,-4.432234799356554,3i3b,,refined-2018
0,-5.79632,0.0005700000000000001,mM,5.7,Kd,97.60675,1219.0147,5.82658,24.59177,-4.452792008912578,5m9w,4.97757,refined-2018
0,2.62089,0.00055,mM,5.5,Ki,53.73129,482.92587,3.77169,0.0,-4.474083557951677,1ew8,11.38424,refined-2018
0,-4.20426,0.00055,mM,5.5,Kd,69.19984,635.25135,0.95822,13.85137,-4.474083557951677,4np2,2.49438,refined-2018
0,-4.18219,0.000532,mM,5.32,Kd,41.04995,572.64999,1.36514,6.28351,-4.493918659605949,1uto,0.76219,refined-2018
0,-5.42278,0.0005400000000000001,mM,5.4,Kd,68.99836,836.89723,0.56603,14.32435,-4.485021479511789,4ahu,2.22412,refined-2018
0,-6.97225,0.0005200000000000001,mM,5.2,Ki,91.11996,979.83764,10.09426,0.0,-4.507518489022364,1ps3,7.17185,refined-2018
0,-5.1771,0.0005200000000000001,mM,5.2,Ki,68.41621,764.84101,6.43796,19.29347,-4.507518489022364,3ip8,6.01421,refined-2018
0,-5.73226,0.00051,mM,5.1,Kd,55.85288,852.50998,0.74177,13.03481,-4.519093610001782,4ddk,1.43383,refined-2018
0,,0.0005,mM,5.0,Ki,,,,,-4.530897956133035,3dyo,,refined-2018
0,-4.79431,0.0005,mM,5.0,Ki,68.82732,883.76536,7.74304,7.67505,-4.530897956133035,3kgq,6.53001,refined-2018
0,-3.72912,0.0005030000000000001,mM,5.03,Ki,54.53971,671.87513,2.08434,3.31924,-4.527332043206049,3mhw,3.59408,refined-2018
0,-1.61004,0.0005,mM,5.0,Ki,56.02362,791.18435,3.60433,32.4915,-4.530897956133035,3pcg,8.91421,refined-2018
0,,0.0005,mM,5.0,Ki,,,,,-4.530897956133035,3rv4,,refined-2018
0,-4.85376,0.0004990000000000001,mM,4.99,Kd,81.62619,776.44733,6.62243,0.0,-4.532091349925023,4g0y,5.22268,refined-2018
0,-3.56674,0.005,uM,5000.0,Ki,41.53445,554.87314,0.00344,3.75647,-3.1583269821992843,4jsz,0.70777,refined-2018
0,-7.71991,0.0004900000000000001,mM,4.9,Ki,112.76958,1581.82585,8.58027,22.97447,-4.542940789965009,1m0o,8.22041,refined-2018
0,-5.52101,0.0049499999999999995,uM,4950.0,Ki,56.78108,798.6668,6.23352,7.2911,-3.164317987401557,4y0a,4.44577,refined-2018
0,-5.12932,0.0004900000000000001,mM,4.9,Kd,49.57502,559.35956,4.97579,14.247,-4.542940789965009,5mz8,2.42695,refined-2018
0,-5.7997,0.0048,uM,4800.0,Kd,54.07822,786.55222,0.93377,35.69936,-3.182660973132809,5aol,1.55139,refined-2018
0,-2.56735,0.00045999999999999996,mM,4.6,Ki,59.59756,848.03672,8.15026,0.66943,-4.580601733221603,4iie,10.03836,refined-2018
0,-3.37929,0.00045000000000000004,mM,4.5,Ki,51.94168,608.89915,1.0,19.66401,-4.593703359516666,3gtc,2.8458,refined-2018
0,-2.81994,0.00045000000000000004,mM,4.5,Kd,30.532,425.66893,3.187,8.54237,-4.593703359516666,4y3y,2.3464,refined-2018
0,-3.97494,0.00044000000000000007,mM,4.4,Ki,38.30907,582.16735,3.47116,12.34573,-4.607099428890077,3g2z,2.84756,refined-2018
0,,0.00043,mM,4.3,Ki,,,,,-4.62080348070382,3t0d,,refined-2018
0,-4.24035,0.00043,mM,4.3,Kd,71.1773,885.34849,4.65702,0.0,-4.62080348070382,6rnt,5.03553,refined-2018
0,-10.86134,0.000414,mM,4.14,Kd,187.52365,2302.6524,12.72085,49.32854,-4.643407136605234,3f6e,10.26895,refined-2018
0,-5.55603,0.00041,mM,4.1,Ki,72.39984,1136.38546,11.25617,0.57984,-4.649194560706315,1f73,6.67825,refined-2018
0,-2.54472,0.00041,mM,4.1,Ki,72.81509,1163.08528,2.06654,17.20794,-4.649194560706315,1nwl,7.42596,refined-2018
0,-3.92748,0.00039,mM,3.9,Kd,97.24742,1407.11656,3.08766,28.68773,-4.6790057724108705,4u5s,5.70179,refined-2018
0,-3.71173,0.00038,mM,3.8,Kd,62.93979,828.28058,1.18828,33.43149,-4.694489759855855,4u5o,3.10584,refined-2018
0,-1.88024,0.00036,mM,3.6,Kd,31.5293,281.67796,0.17618,0.0,-4.726719230455066,1oba,0.61819,refined-2018
0,-1.95129,0.00036,mM,3.6,Ki,27.16908,422.74014,1.22677,0.0,-4.726719230455066,3mjl,2.215,refined-2018
0,-3.32474,0.00035,mM,3.5,Kd,46.89837,682.81224,1.0005,3.89248,-4.743511890214913,4ddm,2.84693,refined-2018
0,-5.7345,0.00035,mM,3.5,Ki,75.36873,798.48394,0.95348,9.83837,-4.743511890214913,4x8u,1.94977,refined-2018
0,-3.89893,0.00034100000000000005,mM,3.41,Kd,46.31995,590.24836,1.37264,8.40405,-4.759040698893799,1utl,1.29882,refined-2018
0,-2.82611,0.00034,mM,3.4,Kd,38.76354,679.30025,3.39596,16.06758,-4.760791360945059,4y4j,4.70157,refined-2018
0,-5.15683,0.00033,mM,3.3,Ki,60.32483,446.81951,1.22769,39.42972,-4.778586712278584,1gyx,1.30617,refined-2018
0,-5.4565,0.00033,mM,3.3,Kd,105.07927,1503.03567,5.23134,57.45001,-4.778586712278584,4u5n,5.45603,refined-2018
0,-4.17823,0.00033,mM,3.3,Kd,50.49535,481.44589,0.80016,3.42917,-4.778586712278584,5mn1,0.67764,refined-2018
0,-2.17197,0.00032,mM,3.2,Kd,44.45662,677.76776,0.03778,5.4801,-4.796929698009836,4efk,3.40174,refined-2018
0,-5.61201,0.00032,mM,3.2,Ki,38.10526,763.18099,2.97336,13.95316,-4.796929698009836,4kz7,1.88866,refined-2018
0,-4.90237,0.000313,mM,3.13,Ki,51.28903,767.14014,1.32519,28.06245,-4.810114121721519,1ai4,2.11982,refined-2018
0,-4.70628,0.00031,mM,3.1,Ki,70.6193,846.60517,4.39923,12.97172,-4.815855097075157,3g30,5.23492,refined-2018
0,-4.03372,0.00030000000000000003,mM,3.0,Ki,38.79528,602.72467,1.54917,9.64977,-4.835401110459942,3gr2,1.46619,refined-2018
0,-4.82664,0.003,uM,3000.0,Ki,72.03025,934.37745,6.22976,1.49328,-3.4628301365261915,3mfv,5.79052,refined-2018
0,,0.000303,mM,3.03,Ki,,,,,-4.829469718238369,3vdb,,refined-2018
0,-4.52751,0.00030000000000000003,mM,3.0,Kd,74.78639,723.91194,6.79536,5.70749,-4.835401110459942,4g0q,5.46167,refined-2018
0,-7.86008,0.00030000000000000003,mM,3.0,Kd,63.21168,1039.06674,3.19344,32.10257,-4.835401110459942,4urz,1.90773,refined-2018
0,-5.07188,0.000295,mM,2.95,Kd,134.95353,1851.90286,8.66686,34.93084,-4.845419833688337,4hj2,11.32077,refined-2018
0,-3.49422,0.0028,uM,2800.0,Ki,30.96382,578.21429,3.0916,26.19581,-3.503956787219563,3b3s,3.09619,refined-2018
0,-4.30259,0.00028,mM,2.8,Kd,43.84551,717.48388,0.0,16.54589,-4.876527761153314,3ovn,1.38396,refined-2018
0,-5.54182,0.000268,mM,2.68,Kd,66.17452,954.75358,3.91343,0.0,-4.902638504519982,1gwv,1.71596,refined-2018
0,-4.27843,0.000268,mM,2.68,Ki,49.30992,691.00545,1.16535,3.73961,-4.902638504519982,3kgp,1.46526,refined-2018
0,-7.5477,0.00026000000000000003,mM,2.6,Ki,85.34464,1000.48898,4.49267,23.62366,-4.920703523354148,3gvb,3.58524,refined-2018
0,,0.000257,mM,2.57,Ki,,,,,-4.927621589396463,4o3c,,refined-2018
0,-3.03313,0.00025,mM,2.5,Kd,44.18753,396.8345,0.5763,18.72678,-4.9440829904648185,2r5a,0.50922,refined-2018
0,-3.93235,0.00025,mM,2.5,Kd,55.73721,525.65625,1.52835,15.00156,-4.9440829904648185,4up5,2.19258,refined-2018
0,-4.79821,0.00025,mM,2.5,Kd,52.12964,511.46305,1.08824,26.32279,-4.9440829904648185,5g46,1.15904,refined-2018
0,,0.00024,mM,2.4,Kd,,,,,-4.9684169813983425,3f37,,refined-2018
0,-4.82796,0.00024,mM,2.4,Kd,68.57587,1055.71912,5.73104,8.31018,-4.9684169813983425,5lvd,4.79705,refined-2018
0,-5.22634,0.000232,mM,2.32,Ki,49.54326,842.24274,1.0,32.58991,-4.988625696352217,1ajn,2.01932,refined-2018
0,-5.26634,0.00022999999999999998,mM,2.3,Kd,43.60848,734.19388,2.5974,27.20473,-4.993786767553387,4i8x,2.29872,refined-2018
0,-3.45191,0.0023,uM,2300.0,Ki,35.96193,571.09903,0.76505,22.95701,-3.621215793619636,4q7w,2.29444,refined-2018
0,-5.76589,0.0023,uM,2300.0,Ki,55.93669,756.75715,1.01323,44.79333,-3.621215793619636,4q8y,2.33246,refined-2018
0,-5.40176,0.00022999999999999998,mM,2.3,Ki,72.34404,817.5421,6.74593,11.25375,-4.993786767553387,4ufl,5.89927,refined-2018
0,-6.74941,0.000226,mM,2.26,Kd,108.69536,1299.3857,8.36356,0.0,-5.004244930536293,5ey0,6.16399,refined-2018
0,-7.36195,0.00022000000000000003,mM,2.2,Kd,124.00724,1708.38363,7.8564,0.0,-5.020284463221861,3a1e,7.86618,refined-2018
0,-5.42135,0.00021200000000000003,mM,2.12,Ki,74.39754,1180.2245,6.19674,0.50612,-5.042364765270517,3lvw,4.52127,refined-2018
0,-3.80801,0.00021,mM,2.1,Kd,26.61772,515.40362,0.0,15.34633,-5.04801504454182,4b3c,0.26238,refined-2018
0,-4.39953,0.00021,mM,2.1,Kd,33.46057,526.49369,0.61814,14.78242,-5.04801504454182,4b3d,0.46106,refined-2018
0,-5.29735,0.000202,mM,2.02,Kd,65.68796,843.0099,4.22193,1.35468,-5.0711674691816455,3elc,3.37004,refined-2018
0,,0.00199,uM,1990.0,Ki,,,,,-3.707515863650483,2fzc,,refined-2018
0,-4.10765,0.0002,mM,2.0,Kd,53.54284,504.95569,3.26011,14.12465,-5.077098861403219,2uyn,3.05784,refined-2018
0,-3.34131,0.002,uM,2000.0,Kd,20.05381,477.64991,2.0,17.11845,-3.7045278874694683,3bra,1.22263,refined-2018
0,-3.03282,0.0019,uM,1900.0,Kd,46.38092,546.21113,2.0,5.55067,-3.735103820253887,1pfu,2.38604,refined-2018
0,-3.10276,0.00019,mM,1.9,Ki,37.7941,544.79278,5.67109,2.33996,-5.107674794187638,2rkd,4.66783,refined-2018
0,-7.83324,0.00019,mM,1.9,Kd,128.26804,1385.75535,6.37883,0.0,-5.107674794187638,5fsx,5.25582,refined-2018
0,-6.00796,0.00182,uM,1820.0,Ki,63.87692,1033.26696,8.56374,7.85209,-3.7607464835022753,2qwb,5.07547,refined-2018
